chr1	+	155280126	155280244	155282045	155282195	155279833	155279996
chr5	+	108118363	108118456	108133824	108134090	108103793	108103939
chr12	+	54740395	54740458	54741550	54741628	54739243	54739299
chr1	-	28536482	28536577	28534852	28534924	28537081	28537148
chr8	-	144902835	144902886	144900542	144900704	144903766	144903856
chr10	-	119793492	119793552	119774575	119774621	119798482	119798951
chr4	-	83801814	83801864	83799882	83800081	83801951	83802075
chr4	-	83782783	83782861	83778841	83778917	83783686	83783725
chr1	-	204240375	204240502	204237335	204237440	204242753	204242868
chr1	+	161748459	161748485	161751701	161751789	161748033	161748110
chr10	+	27820457	27820544	27821435	27821508	27815756	27815818
chr16	+	89975373	89975515	89976998	89977071	89972861	89973730
chr4	+	41605891	41605922	41607910	41608021	41600936	41601043
chr12	+	27453486	27453534	27455069	27455188	27450642	27450787
chr16	+	15095632	15095744	15098043	15098190	15092196	15092262
chr9	-	102788487	102788641	102784323	102784508	102814698	102814814
chr13	-	77846457	77846534	77844430	77844673	77847606	77847803
chr9	+	7105401	7105500	7128065	7128236	7103684	7103870
chr12	+	1221380	1221473	1225031	1225199	1219357	1219513
chr12	+	1313666	1313678	1345934	1346070	1299024	1299218
chr7	-	134133748	134133871	134133138	134133245	134134471	134134549
chr1	-	151413403	151413562	151403141	151403317	151414556	151414681
chr4	+	52775085	52775172	52777235	52777340	52765435	52765544
chr4	+	52777235	52777340	52779455	52779558	52765435	52765544
chr4	+	99978903	99978969	99982304	99983964	99969883	99970027
chr18	+	9195548	9195696	9208654	9208801	9182379	9182517
chr18	+	9204473	9204542	9208654	9208801	9195548	9195696
chr18	+	9239474	9239554	9254208	9258929	9221849	9221997
chr14	+	31113085	31113224	31118733	31118789	31112521	31112611
chr5	+	102518934	102519108	102520372	102520445	102515721	102515889
chr5	+	102522020	102522140	102526542	102526683	102520372	102520445
chr2	+	63085540	63085645	63086303	63086426	63058153	63058293
chr2	+	63215065	63215173	63217850	63217975	63206322	63206470
chr15	-	51751794	51751857	51750905	51750992	51755575	51755693
chr18	+	56002709	56002769	56008269	56008401	56001049	56001124
chr12	+	56536068	56536209	56536361	56536516	56532710	56532797
chr14	-	77270717	77270758	77270128	77270255	77272758	77273192
chr2	-	20511254	20511424	20508074	20508345	20511996	20512184
chr22	+	24707981	24708099	24709280	24709434	24698162	24698352
chr12	+	77202822	77202900	77203492	77203637	77199096	77199219
chr12	+	77214837	77214947	77216185	77216311	77209636	77209799
chr14	-	95557539	95557702	95557370	95557446	95560224	95560493
chr17	-	67247887	67248007	67246612	67246762	67249713	67249808
chr15	-	85223943	85224063	85213955	85214013	85230855	85231005
chr13	-	95243106	95243197	95235347	95235490	95244494	95244563
chr13	-	95233814	95233887	95233344	95233443	95235347	95235490
chr8	+	48206455	48206619	48308935	48309186	48203621	48203726
chr8	+	48308935	48309186	48320422	48320523	48206455	48206619
chr8	+	48395896	48395931	48508372	48508568	48352884	48353104
chr2	+	136374237	136374327	136379063	136379178	136362375	136362586
chr2	+	136399105	136399360	136402948	136403097	136396465	136396692
chr22	+	24437586	24437721	24439365	24439546	24434795	24434909
chr22	+	24447286	24447436	24451335	24451622	24445552	24445682
chr5	-	40741965	40742084	40730363	40730445	40746899	40747121
chr18	-	59829485	59829562	59828365	59828618	59830763	59830889
chr15	+	43482252	43482349	43482522	43482596	43481396	43481478
chr1	+	25679372	25679465	25683283	25683344	25678116	25678184
chr6	+	88304244	88304331	88311501	88311599	88304070	88304125
chr6	+	88311501	88311599	88313101	88313256	88304244	88304331
chr6	+	88326031	88326145	88331071	88331205	88321806	88321966
chr5	-	80932375	80932437	80911291	80911376	80946085	80946158
chr5	-	80809446	80809536	80785068	80785128	80911291	80911376
chr5	-	80785068	80785128	80770314	80770381	80809446	80809536
chr9	+	125732374	125732470	125746763	125747048	125719289	125719488
chr11	-	6499808	6499882	6499270	6499428	6499967	6500189
chr11	-	115069125	115069158	115049363	115049495	115080293	115080377
chr11	-	47657096	47657123	47656223	47656286	47660250	47660357
chr11	-	47653205	47653263	47652587	47652639	47656223	47656286
chr11	-	47647225	47647293	47644252	47644328	47648631	47648679
chr10	+	45939563	45939734	45940955	45941568	45939175	45939276
chr6	-	143825049	143825389	143823068	143823259	143828373	143828561
chr7	-	92826685	92826710	92826553	92826591	92826797	92826923
chr3	+	40550146	40550265	40552960	40553087	40547794	40547867
chr1	+	210139237	210139358	210186977	210187142	210126053	210126101
chr1	+	210126399	210126604	210186977	210187142	210126053	210126101
chr2	+	37585963	37586031	37586722	37587001	37579931	37580078
chr6	+	74190015	74190090	74190397	74190528	74189454	74189849
chr6	+	74190719	74190839	74191762	74191967	74190397	74190528
chr15	+	49527821	49527936	49528047	49528138	49509369	49509510
chr15	+	49611168	49611313	49611800	49612002	49584523	49584734
chr15	+	49610307	49610389	49611800	49612002	49584523	49584734
chr3	+	137928658	137928735	137940767	137940839	137907242	137907372
chr3	+	137947759	137947852	137953875	137953956	137942477	137942575
chr1	-	247015206	247015340	247012916	247014744	247016392	247016601
chr10	+	103364896	103364969	103368591	103368694	103360926	103361093
chr1	-	154186368	154186422	154184933	154185100	154186932	154187050
chr7	-	124510964	124511095	124503403	124503694	124532319	124532434
chr1	-	212955713	212955768	212912875	212912943	212957704	212957835
chr1	-	212939530	212939615	212912875	212912943	212955713	212955768
chr8	-	95547066	95547235	95543190	95543313	95549330	95549379
chr8	-	95503805	95504137	95502166	95502310	95504879	95505046
chr2	+	99232669	99232809	99232894	99232996	99227237	99227358
chr12	+	8244364	8244446	8245271	8245380	8242531	8242895
chr11	+	114315262	114315374	114316700	114316809	114314577	114314655
chr1	-	78107068	78107131	78105133	78105287	78107206	78107340
chr1	-	78105133	78105287	78097519	78099090	78107068	78107131
chr2	+	201303844	201304051	201305371	201305507	201283972	201284219
chr6	+	76350399	76350420	76357446	76357517	76344422	76344527
chr6	+	76412360	76412788	76419242	76419346	76407140	76407233
chr3	-	15633106	15633187	15631046	15631119	15637890	15637931
chr3	-	15631046	15631119	15628031	15628109	15633106	15633187
chr3	-	15626754	15626849	15624383	15624496	15628031	15628109
chr3	-	114623173	114623215	114619150	114619189	114693212	114693263
chr3	-	114677569	114677690	114619150	114619189	114693212	114693263
chr3	-	114592885	114592955	114519947	114520021	114619150	114619189
chr3	-	114429114	114429160	114412374	114412422	114519947	114520021
chr3	-	114318097	114318193	114219198	114219238	114412374	114412422
chr4	-	15643146	15643250	15642410	15642506	15646115	15646331
chr11	-	33784751	33784832	33780032	33780147	33790396	33790560
chr2	-	191125125	191125237	191116887	191117033	191125881	191125960
chr22	-	43206818	43206950	43204772	43204896	43213147	43213270
chr11	-	18021040	18021119	18017342	18017456	18022043	18022104
chr16	-	29884025	29884064	29883729	29883847	29884560	29884752
chr17	+	80430439	80430574	80436675	80436794	80426639	80426772
chr17	+	80436446	80436543	80436675	80436794	80430439	80430574
chr6	-	74348134	74348222	74346343	74346430	74351413	74351647
chr14	-	58890725	58890813	58878624	58878689	58893771	58893960
chr14	-	58878624	58878689	58877560	58877656	58890725	58890813
chr9	+	77741392	77741421	77742484	77742535	77732419	77732466
chr10	-	5836843	5836982	5827810	5828013	5838725	5838825
chr2	-	242797	242871	234159	234272	247537	247602
chr2	-	243502	243562	234159	234272	247537	247602
chr2	-	233100	233229	230546	231191	234159	234272
chr11	-	89949631	89949721	89948341	89948398	89951302	89951352
chr11	-	89939915	89939978	89939369	89939440	89943703	89943762
chr7	-	102967778	102967825	102966989	102967131	102968102	102968201
chr3	+	130698092	130698263	130699425	130699523	130694175	130694332
chr8	-	74621266	74621412	74600888	74601048	74650518	74650637
chr4	-	106377404	106377448	106374742	106374799	106377837	106377902
chr4	-	106345352	106345479	106320193	106320321	106367539	106367659
chr4	-	106359106	106359193	106345352	106345479	106367539	106367659
chr4	-	106355183	106355318	106345352	106345479	106359106	106359193
chr5	-	132233921	132234084	132232014	132232932	132234795	132234833
chr3	-	33106954	33107049	33094969	33095041	33109721	33109782
chr4	+	153791904	153792000	153793603	153793716	153784757	153784866
chr1	+	145648015	145648067	145650482	145650540	145646114	145646173
chr2	-	69650713	69650849	69646669	69646736	69659033	69659137
chr2	+	54035435	54035597	54036350	54036410	54028849	54028979
chr2	+	54041679	54041757	54041996	54042072	54040085	54040210
chr2	-	150441252	150441385	150438640	150438785	150443602	150443663
chr2	-	150428743	150428845	150427594	150427685	150432224	150432355
chr10	+	112636427	112636511	112640990	112641293	112635723	112635828
chr7	+	65595730	65595829	65599266	65599361	65592690	65592727
chrX	+	55028683	55028864	55029394	55029541	55027978	55028062
chrX	-	135960073	135960245	135958661	135958814	135961175	135961612
chr2	+	71588774	71588825	71590282	71590321	71582848	71582910
chr7	-	82464982	82465009	82457188	82457282	82467533	82467658
chr9	-	131035063	131035144	131030698	131030803	131036128	131036251
chr9	-	131029472	131029553	131028565	131028604	131029736	131029796
chr3	+	37315026	37315092	37323448	37323763	37292885	37292975
chr3	+	37340778	37340862	37343675	37343823	37340323	37340511
chr3	+	37378633	37378654	37379156	37379225	37376543	37376657
chr3	-	121438492	121438615	121437234	121437348	121441108	121441225
chr10	-	101163480	101163631	101163225	101163391	101165512	101165617
chr12	+	50501349	50501583	50501806	50501913	50500587	50500700
chr14	+	35546355	35546422	35548132	35548230	35522483	35522657
chr20	+	29625872	29625984	29628226	29628331	29623128	29623254
chr2	-	201886781	201886837	201881713	201881893	201887553	201887655
chr3	+	56593596	56593622	56597711	56598153	56592873	56592938
chr4	+	124845251	124845355	124846338	124846492	124750249	124750342
chr5	+	41908410	41908496	41909847	41909994	41907837	41907944
chr6	+	109466421	109466584	109467960	109468140	109461623	109461878
chr8	-	93929156	93929238	93904216	93904302	93966633	93966792
chr4	+	158282161	158282276	158282689	158282804	158281047	158281295
chr11	+	93490481	93490631	93492907	93493024	93488375	93488552
chr11	+	77566390	77566528	77580767	77580863	77553524	77553674
chr12	+	93864261	93864366	93870729	93870793	93862964	93863131
chr12	+	110598966	110599088	110600723	110600870	110584757	110584853
chr8	-	121444269	121444363	121437545	121437606	121455424	121455548
chr13	-	48657506	48657564	48655780	48655867	48660417	48660588
chr2	-	170677601	170677783	170676070	170676153	170678452	170678567
chr3	+	112713981	112714112	112715738	112715838	112711872	112711971
chr19	+	17382405	17382464	17384712	17384833	17379564	17379900
chr5	+	154330380	154330498	154335930	154335996	154320776	154320825
chr21	-	30252191	30252275	30250513	30250655	30254481	30254572
chr15	+	51980456	51980599	51981415	51981565	51975415	51975631
chr16	-	50360194	50360302	50359658	50359794	50362579	50362655
chr16	-	50357497	50357609	50355892	50355949	50359658	50359794
chr3	-	119585436	119585475	119582265	119582452	119595259	119595355
chr6	-	52852154	52852206	52850248	52850381	52858954	52859199
chr14	-	81676213	81676280	81670243	81670448	81682756	81682858
chr15	-	59942867	59942972	59934334	59934461	59944404	59944525
chr13	+	28006867	28006941	28008275	28008356	28004669	28004758
chr15	+	52059267	52059349	52060458	52060615	52058569	52058764
chr2	-	175047144	175047252	175006552	175006728	175087760	175087888
chr13	-	37569125	37569172	37567740	37567809	37569561	37569733
chr13	-	37559763	37559877	37546113	37546173	37563620	37563713
chr13	-	37539711	37539863	37526650	37526736	37546113	37546173
chr13	-	37541808	37541944	37539711	37539863	37546113	37546173
chr7	-	23552512	23552701	23547038	23547154	23555981	23556147
chr1	-	169159880	169159943	169138684	169138792	169199955	169200057
chr10	-	52610424	52610567	52603747	52603882	52619601	52619745
chr2	-	160310123	160310312	160304752	160304920	160335085	160335232
chr2	-	160284451	160284553	160268845	160269056	160284821	160284930
chr15	-	60674540	60674640	60656627	60656722	60678226	60678285
chr2	+	26483848	26483931	26486247	26486347	26477280	26477342
chr2	+	26502002	26502183	26502861	26502983	26499940	26500028
chr15	-	72640026	72640099	72638867	72639051	72640388	72640475
chr9	-	35101422	35101557	35101131	35101276	35101706	35101808
chr10	-	75155801	75155867	75148069	75148172	75156276	75156341
chr1	-	24137225	24137289	24134624	24134813	24143164	24143260
chr5	+	74650880	74651039	74651189	74651347	74650327	74650522
chr5	+	74655222	74655381	74655809	74655964	74654994	74655135
chr14	-	21704531	21704619	21702107	21702388	21731469	21731988
chr14	-	21730759	21730927	21702107	21702388	21731469	21731988
chr5	+	118807330	118807395	118809602	118809710	118792009	118792063
chrX	+	123019480	123020389	123022468	123022568	122994016	122994143
chr11	+	129993506	129993674	129996594	129996725	129992199	129992408
chr11	+	130005457	130005610	130010292	130010378	130003523	130003623
chr7	-	48010856	48011113	48008815	48008915	48015209	48015284
chr9	-	95002924	95002973	94991282	94991408	95003137	95003243
chr13	+	99931578	99931637	99966350	99966474	99896768	99896878
chr7	-	8263117	8263189	8260904	8261028	8268230	8268303
chr7	-	8267267	8267481	8260904	8261028	8268230	8268303
chr1	-	33098862	33098955	33093108	33093145	33099245	33099328
chr1	-	33097427	33097480	33093108	33093145	33099245	33099328
chr1	+	76198735	76198834	76199212	76199313	76198522	76198607
chr1	+	76199212	76199313	76200475	76200556	76198522	76198607
chr1	+	76211490	76211599	76215103	76215244	76205664	76205795
chrX	-	148573068	148573198	148571844	148571971	148577876	148578047
chr4	-	110679091	110679115	110678918	110678939	110681425	110681536
chr21	+	34713304	34713480	34715573	34715728	34707829	34707953
chr1	-	93792158	93792219	93791325	93791452	93802933	93804831
chr1	-	77672324	77672416	77632403	77632515	77676120	77676174
chr17	+	53019649	53019852	53024621	53024673	53016284	53016381
chr22	+	35659974	35660089	35660640	35661596	35659788	35659867
chrX	+	69366482	69366678	69368610	69368690	69354372	69354666
chr6	-	150063525	150063706	150059778	150059914	150064773	150064851
chr10	+	124797262	124797363	124799981	124800188	124793871	124794031
chr19	+	10789288	10789380	10789772	10789868	10787838	10787986
chr19	+	10791021	10791119	10791694	10791806	10790491	10790603
chr8	-	82583173	82583282	82572750	82572902	82586075	82586184
chr4	-	185349827	185349951	185340622	185340722	185350131	185350224
chr10	-	33222278	33222511	33221433	33221528	33224419	33224486
chr20	-	33868456	33868632	33867744	33867921	33871978	33872295
chr17	+	7127464	7127562	7127639	7127871	7127131	7127388
chr5	-	64909553	64909682	64907429	64907708	64909924	64910046
chr15	+	56711960	56712037	56719802	56719937	56704499	56704634
chr19	+	37416101	37416160	37427647	37427774	37408480	37408550
chr19	+	37422454	37422547	37427647	37427774	37416101	37416160
chr2	+	97864322	97864395	97866070	97866099	97864199	97864228
chr2	+	97873670	97873743	97875417	97875446	97873547	97873576
chr9	+	98669359	98669553	98677949	98678111	98660130	98660253
chr9	+	98717009	98717204	98718195	98718295	98703735	98703831
chr11	+	108005868	108005969	108009624	108009768	108004947	108005043
chr2	+	149809011	149809072	149818484	149818633	149806827	149806976
chr12	+	105759584	105759620	105760394	105760474	105742379	105742404
chr14	+	56117286	56117355	56118607	56118645	56117045	56117136
chr14	+	56139889	56139973	56142552	56142636	56139646	56139730
chr7	+	99750338	99750380	99751022	99751140	99747121	99747202
chr10	-	116213137	116213242	116211382	116211430	116225456	116225586
chr2	-	70310638	70310819	70286774	70286812	70312678	70312756
chr2	-	70259264	70259387	70223817	70224020	70278334	70278437
chr4	+	91325074	91325170	91389384	91389505	91321186	91321280
chr10	-	104449649	104449700	104445572	104445758	104459129	104459246
chr17	+	41354671	41354729	41355697	41355803	41353702	41353797
chr18	-	45396845	45396935	45395613	45395807	45422891	45423180
chr5	+	135488363	135488447	135489280	135489852	135483520	135483595
chr1	-	53699213	53699324	53694543	53694626	53701248	53701307
chr2	+	210569173	210569344	210570303	210570451	210565000	210565062
chr3	-	47960208	47960331	47957440	47958664	47963254	47963368
chr3	+	152174055	152174150	152177059	152177134	152165408	152165562
chr3	+	152174055	152174150	152177059	152177134	152173330	152173366
chr1	+	207941123	207941168	207943665	207943707	207940357	207940540
chr1	+	207943665	207943707	207956636	207956675	207940357	207940540
chr2	+	63822556	63822653	63824532	63824708	63821621	63821720
chr12	+	69209407	69209500	69210591	69210725	69207333	69207408
chr12	+	69208382	69208469	69210591	69210725	69207333	69207408
chr1	+	204506528	204506625	204507336	204507436	204501318	204501374
chr2	+	66739280	66739426	66775074	66775151	66691240	66691352
chr14	+	39790131	39790260	39796067	39796226	39788412	39788495
chr4	+	140616350	140616421	140624608	140624690	140599696	140599796
chr4	+	140608813	140608894	140616350	140616421	140599696	140599796
chr3	+	37090007	37090100	37090394	37090508	37089009	37089174
chr5	-	52397188	52397339	52396240	52396364	52397926	52398054
chr2	+	192265474	192265561	192272840	192272915	192265107	192265194
chr8	-	62556503	62556560	62555944	62555992	62557158	62557191
chr8	-	62550880	62550922	62550505	62550562	62555446	62555479
chr2	-	55493516	55493658	55490775	55491001	55494704	55494771
chr2	-	55481176	55481337	55479612	55479789	55481789	55481961
chr1	+	236995265	236995378	236998846	236998987	236992488	236992568
chr6	-	49404234	49404310	49403168	49403336	49407918	49408066
chr12	-	80199945	80200113	80199371	80199548	80201005	80201110
chr12	-	80199371	80199548	80192273	80192364	80199945	80200113
chr12	-	80183377	80183460	80180556	80182563	80184246	80184263
chr12	-	76453556	76453658	76449812	76449941	76453917	76454059
chr19	+	54608903	54609010	54609240	54609322	54606421	54606496
chr17	-	40052872	40052902	40049285	40049427	40054001	40054092
chr19	-	8384184	8384278	8381379	8381529	8385740	8385790
chr3	+	179334770	179334832	179336202	179336309	179333770	179333837
chr1	+	161182381	161182444	161183169	161183265	161182140	161182270
chr5	+	52900553	52900725	52942062	52942235	52899281	52899360
chr22	+	31817293	31817385	31819265	31819396	31816241	31816411
chr2	+	242265381	242265528	242274540	242274627	242263630	242263656
chr4	-	170482630	170482705	170477082	170477246	170482837	170482888
chr13	-	52709864	52709999	52707824	52707951	52710251	52710395
chr15	+	73567032	73567065	73570471	73570540	73566151	73566346
chr17	+	46134393	46134483	46134705	46134864	46133747	46133960
chr19	+	3453760	3453914	3456547	3456633	3452479	3452664
chrX	+	70504833	70504947	70510478	70510656	70504246	70504303
chr12	+	70695484	70695645	70704674	70704797	70671911	70672054
chr12	+	70679179	70679366	70704674	70704797	70671911	70672054
chr12	+	70687850	70688074	70704674	70704797	70671911	70672054
chr12	+	70713077	70713144	70723202	70723350	70704674	70704797
chr12	+	70731535	70731600	70732222	70732343	70731168	70731293
chr7	-	107878195	107878213	107875026	107875132	107880402	107880614
chr7	-	107831697	107831727	107830088	107830190	107832172	107832297
chr1	-	52302040	52302110	52301802	52301884	52305897	52306186
chr11	+	17308180	17308264	17316870	17317014	17304335	17304490
chr11	+	17312786	17312912	17316870	17317014	17304335	17304490
chr1	-	224499501	224499559	224495692	224495965	224505395	224505495
chr3	+	193334966	193335074	193336657	193336725	193333462	193333559
chr3	+	193335572	193335626	193336657	193336725	193334966	193335074
chr3	+	193343880	193343991	193349400	193349454	193336657	193336725
chr15	-	77150149	77150220	77134074	77134272	77154756	77154874
chr15	-	77148150	77148217	77134074	77134272	77150149	77150220
chr15	-	77134074	77134272	77096873	77096974	77150149	77150220
chr15	-	76859610	76859746	76797199	76797315	76866498	76866625
chr2	-	148717810	148717875	148716359	148716435	148730307	148730398
chr5	-	41851792	41851813	41850131	41850281	41853520	41853656
chr12	-	57033763	57033976	57032889	57033091	57036241	57036364
chrX	+	110389748	110389793	110390964	110391118	110385323	110385424
chr5	+	102309819	102310140	102325975	102326105	102296861	102296933
chr5	+	102353037	102353137	102355493	102355547	102345454	102345570
chr6	+	31804071	31804294	31805012	31805212	31803187	31803228
chr1	-	93624371	93624442	93621856	93622040	93625685	93625783
chr10	-	99202993	99203068	99200927	99201016	99205488	99205604
chr12	-	102443966	102444069	102439831	102439897	102455025	102455124
chr6	-	125619859	125619962	125613973	125614055	125621683	125621805
chr4	+	84379498	84379582	84382125	84382185	84378061	84378111
chr4	+	84379498	84379582	84380892	84380950	84378061	84378111
chr4	+	84380892	84380950	84382125	84382185	84378061	84378111
chr4	+	84380892	84380950	84382125	84382185	84379498	84379582
chr12	+	21660050	21660085	21661316	21661495	21659818	21659910
chr12	+	21660877	21661043	21661316	21661495	21659818	21659910
chr12	+	16111121	16111269	16112762	16112858	16109869	16109967
chr11	+	57505825	57505902	57506135	57506511	57505257	57505498
chr8	+	17792214	17792367	17793097	17793215	17782221	17782289
chr8	+	17797550	17797667	17804694	17804872	17797199	17797370
chr8	+	17838099	17838264	17842955	17843128	17829837	17830196
chr1	+	156703800	156704285	156705516	156705701	156703168	156703312
chr6	+	150093149	150093383	150094273	150094305	150092297	150092402
chr8	+	79624224	79624341	79627455	79627563	79610648	79610748
chr15	-	41686302	41686556	41680645	41680720	41687056	41687242
chr14	-	68156928	68157138	68151731	68151921	68157856	68157961
chr8	-	87507057	87507195	87500780	87500868	87519223	87519341
chr20	+	20007427	20007563	20013151	20013297	20006312	20006411
chr5	-	133948380	133948446	133945260	133945364	133956622	133956742
chr21	+	47771342	47771454	47773017	47773240	47769597	47769734
chr3	-	3214189	3214330	3209317	3209477	3214459	3214609
chr20	+	34400544	34400641	34430494	34430666	34389412	34389527
chr20	+	34446223	34446303	34450934	34451322	34435271	34435356
chr15	+	34519893	34520047	34521953	34522357	34517715	34517851
chr15	+	34520629	34520790	34521953	34522357	34519893	34520047
chr14	-	70819852	70819969	70809374	70809446	70826235	70826456
chr7	-	33069240	33069326	33066428	33066527	33075545	33075600
chr2	+	99803381	99803481	99804639	99804720	99802639	99802717
chr5	-	137292165	137292231	137289854	137290065	137295304	137295452
chr5	-	137281916	137282000	137281590	137281686	137284643	137284873
chr3	+	157854401	157854430	157920860	157921034	157841654	157841780
chr3	+	157943445	157943522	158015827	158015864	157920860	157921034
chr10	+	28900183	28900410	28900702	28900851	28899627	28899750
chr6	+	110520137	110520240	110522760	110522890	110514384	110514471
chr6	+	143605246	143605362	143654418	143654582	143486218	143486320
chr5	+	74864501	74864615	74865164	74865317	74848296	74848416
chr12	-	110826316	110826428	110825543	110825697	110832905	110833025
chr16	+	25172422	25172525	25175918	25176039	25151491	25151568
chr15	+	65849076	65849241	65851017	65851069	65847224	65847298
chr1	+	111996832	111996978	111998707	111998871	111992458	111992495
chr1	+	161127043	161127107	161127406	161127483	161126739	161126807
chr7	-	129664102	129664346	129663350	129663563	129665997	129666152
chr1	+	31791013	31791083	31791955	31792013	31782890	31783011
chr1	+	31810021	31810122	31811803	31811895	31791955	31792013
chr2	-	64140958	64141059	64140356	64140444	64141315	64141421
chr14	-	36774294	36774510	36769990	36770029	36777297	36777395
chr8	-	130908917	130909100	130891634	130891717	130915557	130915627
chr8	-	103862226	103862393	103855778	103855975	103870240	103870378
chr2	+	203142672	203142725	203147073	203147195	203139835	203139912
chr2	+	203142934	203143052	203147073	203147195	203142672	203142725
chr2	+	203160396	203160560	203162101	203162236	203157499	203157626
chr20	+	44050022	44050223	44052855	44053021	44049147	44049333
chr8	-	54723723	54723777	54714358	54714456	54727221	54727326
chr8	-	54719301	54719418	54714358	54714456	54723723	54723777
chr1	-	101488490	101488885	101487196	101487321	101490864	101491022
chr1	-	101479265	101479374	101467022	101467143	101487196	101487321
chr2	+	44008766	44008903	44010658	44010693	44003920	44004038
chr2	+	44014319	44014389	44016771	44016860	44010658	44010693
chr14	-	60619656	60619896	60616782	60616905	60620676	60620783
chr14	+	52460440	52460540	52465211	52465298	52458034	52458159
chr11	+	73519357	73519395	73536752	73536841	73516071	73516124
chr11	+	73528867	73528992	73536752	73536841	73519357	73519395
chr11	+	73534057	73534115	73536752	73536841	73519357	73519395
chr11	+	73536752	73536841	73555851	73556021	73519357	73519395
chr11	+	73554291	73554412	73555851	73556021	73536752	73536841
chr11	+	73570951	73571054	73574216	73574306	73555851	73556021
chr7	-	75643059	75643205	75634576	75634722	75651168	75651310
chr2	-	179337755	179337869	179334378	179334512	179341788	179341940
chr5	-	32380180	32380278	32379220	32379316	32385613	32385755
chr8	-	120608086	120608242	120605991	120606100	120612917	120612990
chr8	-	120584415	120584490	120582944	120583081	120592355	120592407
chr1	+	47840580	47840657	47840868	47840965	47838626	47838779
chr1	-	235377083	235377341	235359345	235359430	235383107	235383283
chr17	+	48814647	48814840	48817666	48817710	48814320	48814387
chr12	-	27132716	27132869	27129192	27129290	27133498	27133579
chr6	-	99830883	99831006	99828064	99828217	99831573	99831700
chr1	+	207243624	207243754	207244853	207244918	207242768	207242873
chr1	+	207244532	207244595	207244853	207244918	207243624	207243754
chr16	+	47596308	47596406	47614205	47614269	47581343	47581459
chr22	-	18083857	18083947	18082792	18082861	18095577	18095644
chr21	+	44430162	44430334	44433177	44433348	44427600	44427728
chr4	-	77057338	77057565	77055327	77055515	77065301	77065445
chr3	-	146239330	146239492	146234792	146234954	146243391	146243434
chr3	-	146239619	146239840	146239330	146239492	146243391	146243434
chr19	+	50362345	50362433	50363242	50363440	50361805	50361910
chr10	+	26482133	26482240	26490193	26490234	26465629	26465774
chr2	-	201742219	201742327	201741641	201741760	201746143	201746211
chr15	-	64480573	64480684	64472546	64472653	64495280	64495388
chr8	+	42220129	42220216	42226788	42226853	42218812	42218883
chr4	+	57856913	57857064	57860569	57860682	57852519	57852592
chr8	+	75272371	75272545	75274118	75274213	75263508	75263701
chr12	-	46756803	46756928	46756276	46756421	46757508	46757609
chr1	-	54348785	54348949	54344314	54344395	54354579	54354659
chr7	-	95006844	95006988	95001484	95001650	95019465	95019521
chr1	+	100605737	100605807	100605963	100606575	100605204	100605267
