chr4	-	48686689	48686812	48636307	48636507	48712535	48712715
chr7	+	26396626	26396747	26400594	26400685	26386039	26386086
chr3	-	120363165	120363290	120360435	120360540	120365113	120365213
chr5	+	94988820	94988918	94989764	94989940	94987840	94988035
chr5	-	179046269	179046408	179045145	179045324	179047892	179048398
chr10	-	100195028	100195171	100193696	100193848	100195391	100195529
chr2	+	228414774	228414822	228416674	228416833	228401616	228401709
chr6	+	122749047	122749101	122752574	122752659	122744725	122744831
chr7	+	23737810	23737918	23740404	23740487	23731008	23731215
chr21	-	27369674	27369731	27354656	27354790	27372329	27372497
chr1	+	168204338	168204420	168205826	168205862	168201071	168201157
chr2	+	24360778	24360970	24362239	24362320	24357988	24358057
chr2	+	97808499	97808572	97810254	97810283	97808376	97808405
chr2	+	97862452	97862525	97864199	97864228	97862329	97862358
chr10	-	116207638	116207785	116205070	116205162	116211382	116211430
chr17	-	8194650	8194803	8194159	8194294	8195840	8195906
chr13	+	76383289	76383319	76391296	76391414	76378424	76378677
chr2	-	70310638	70310819	70278334	70278437	70312678	70312756
chr12	-	96397615	96397759	96396737	96396842	96400091	96400187
chr2	+	210588318	210588411	210590432	210590514	210574637	210574978
chr14	+	103957288	103957444	103958113	103958371	103946723	103946827
chr18	-	47800555	47800723	47799933	47800233	47801498	47801615
chr3	+	37058996	37059090	37061800	37061954	37055922	37056035
chr1	+	236974944	236975001	236976037	236976144	236973802	236973895
chr5	+	7873485	7873639	7875370	7875488	7870882	7871036
chr17	-	57161362	57161450	57158457	57158580	57165651	57165768
chr11	-	3765738	3765879	3756420	3756554	3774545	3774638
chr1	-	224419790	224419884	224418927	224418998	224420902	224420991
chr11	+	27605815	27605884	27661391	27661552	27561566	27561663
chr2	-	32117060	32117203	32108454	32108531	32142994	32143106
chr1	+	87194085	87194172	87200284	87200374	87189995	87190088
chr2	+	3481462	3481566	3482616	3482704	3469367	3469466
chr12	+	44165022	44165168	44165982	44166165	44161905	44162075
chr6	-	112405391	112405449	112402294	112402410	112407758	112407811
chr16	+	14742244	14742449	14755748	14755922	14738130	14738466
chr16	+	14742244	14742449	14748922	14749067	14738130	14738466
chr16	+	14743660	14743830	14748922	14749067	14738130	14738466
chr16	+	14748922	14749067	14755748	14755922	14738130	14738466
chr3	+	50609545	50609639	50614482	50614617	50609140	50609232
chr1	+	172522399	172522510	172525008	172525163	172520651	172520766
chr1	+	172546678	172546699	172546903	172546959	172544657	172544763
chr15	+	44794159	44794246	44806795	44806858	44791924	44792011
chr12	+	42745686	42745851	42748962	42749024	42729684	42729776
chr1	-	114963001	114963073	114952805	114952938	114964057	114964258
chr1	+	171759591	171759756	171761156	171761375	171756874	171757070
chr7	-	75643059	75643205	75634576	75634722	75657959	75658021
chr7	-	75651168	75651310	75634576	75634722	75657959	75658021
chr6	-	99823815	99824058	99819303	99819463	99825261	99825361
chr1	-	151282686	151282731	151280049	151280277	151288048	151288985
chr4	+	88979134	88979255	88983057	88983156	88977237	88977419
chr2	+	190728468	190728954	190732524	190732655	190718964	190719854
chr15	-	64551399	64551440	64543710	64543780	64592517	64592922
chr21	-	37420605	37420694	37417879	37418309	37425880	37425918
chr7	-	76978667	76978721	76958649	76959684	76982260	76982343
chr1	-	54348615	54348704	54344314	54344395	54348785	54348949
chr10	+	88935645	88935852	88939831	88940060	88930596	88930731
chr1	-	48917223	48917272	48878781	48878823	48918665	48918803
chr6	-	135816951	135817036	135813365	135813429	135818325	135818387
chr3	-	47551638	47551744	47545819	47545938	47552637	47552716
chr9	-	103070781	103070963	103065913	103066124	103072580	103072661
chr1	+	186380942	186381025	186386675	186386786	186375214	186375400
chr9	-	77695737	77695857	77693241	77693527	77698002	77698066
chr7	-	30059828	30059920	30058611	30058739	30062280	30062432
chr19	-	41942282	41942377	41939441	41939578	41944122	41944319
chr8	+	27957344	27957483	27964229	27964300	27954735	27954835
chr8	+	27965429	27965493	27967886	27967955	27964229	27964300
chr14	-	23374814	23374868	23374544	23374662	23375403	23375577
chr8	+	19682313	19682483	19683936	19684070	19681383	19681555
chr12	+	32123122	32123290	32133811	32138891	32113710	32113805
chr1	+	25783063	25783322	25784881	25785383	25780749	25780873
chr18	+	33719381	33719576	33721099	33721164	33718232	33718389
chr1	-	85506692	85506860	85499780	85499934	85510815	85511045
chr16	+	30092520	30092631	30093804	30093855	30087635	30087796
chr9	+	107533129	107533279	107535102	107535189	107531143	107531302
chr9	-	125901807	125901966	125898659	125898794	125909133	125909333
chrX	+	73166833	73167209	73218602	73218679	73164418	73164497
chr3	+	53889320	53889368	53890870	53891013	53886897	53887024
chr13	-	37622700	37622736	37622014	37622073	37625624	37625720
chr12	+	95650325	95650398	95650925	95651015	95645715	95645847
chr20	-	13539654	13539761	13514668	13514788	13561543	13561628
chr20	-	13539654	13539761	13514668	13514788	13550153	13550233
chr19	-	4328671	4328806	4327312	4327382	4329957	4330058
chr16	-	240660	240801	240539	240569	242925	243014
chr10	+	122650227	122650399	122659540	122659649	122649406	122649521
chr12	-	27067340	27067511	27066906	27067061	27068934	27069113
chr20	-	33725682	33725808	33714053	33714178	33730175	33730300
chr20	-	33719444	33719586	33714053	33714178	33730175	33730300
chr20	-	33722540	33722752	33714053	33714178	33725682	33725808
chr8	-	28704263	28704326	28695153	28695293	28707729	28707790
chr13	-	96642226	96642327	96638586	96638686	96648316	96648389
chr4	+	56755053	56755098	56756388	56756552	56749988	56750094
chr19	-	53122188	53122315	53115615	53118050	53138318	53138457
chr6	+	170176550	170176769	170179277	170179391	170176035	170176161
chr3	-	53338206	53338320	53326098	53326857	53346270	53346409
chr14	+	88859736	88859832	88862499	88862547	88857724	88857799
chr9	-	5431896	5431983	5361757	5361888	5436568	5436694
chr1	+	89250321	89250507	89251786	89251896	89237345	89237562
chr20	-	5579935	5580109	5579370	5579467	5585009	5585086
chr10	-	34661425	34661464	34648998	34649187	34663801	34663930
chr17	+	18770569	18770647	18775895	18775962	18769114	18769265
chr19	-	36813031	36813127	36812894	36812932	36821154	36821394
chr12	+	32890798	32890876	32892997	32893174	32890038	32890095
chr12	+	32891197	32891230	32892997	32893174	32890038	32890095
chr5	-	83525672	83525702	83476210	83476339	83549901	83550030
chr5	-	74695134	74695212	74685416	74685512	74696029	74696122
chr12	-	42592937	42593037	42555414	42555567	42631400	42631526
chr12	-	42604156	42604256	42555414	42555567	42604349	42604482
chr2	+	228217229	228217289	228220392	228220477	228205007	228205096
chr2	+	228207460	228207535	228220392	228220477	228205007	228205096
chr15	-	72541585	72541655	72534960	72535040	72542360	72542433
chr2	-	55805382	55805478	55804450	55804492	55806814	55806917
chr2	+	32660563	32660653	32661120	32661252	32658711	32658872
chr8	-	141889569	141889736	141874410	141874498	141900641	141900868
chr4	+	15480842	15480952	15482327	15482451	15480346	15480430
chr11	+	101826522	101827674	101828898	101829097	101818761	101818873
chr1	-	232539870	232539924	232539193	232539317	232551239	232551371
chr6	+	71195869	71195947	71200736	71200786	71191703	71191857
chr2	-	219399331	219399429	219394678	219394763	219410943	219411021
chr18	-	12819212	12819281	12817154	12817364	12825808	12825943
chr9	-	112184997	112185132	112182703	112182880	112189229	112189402
chr20	+	3001954	3002074	3005117	3005267	2998461	2998559
chr14	-	74766250	74766378	74763035	74764772	74766852	74766971
chr17	+	58007718	58007793	58008982	58009083	58007477	58007535
chr12	-	111902465	111902519	111895017	111895163	111907911	111908044
chr6	-	17790102	17790141	17788006	17788106	17794479	17794626
chr10	-	99236591	99236720	99236439	99236501	99237103	99237173
chr10	-	99228722	99228883	99228008	99228163	99229402	99229480
chr10	-	22217434	22217498	22209726	22209892	22217968	22218070
chr7	-	35674744	35675068	35673921	35674039	35677959	35678082
chr10	-	124765755	124765863	124758008	124758187	124766541	124766692
chr1	-	37962307	37962337	37962147	37962205	37967404	37967597
chr3	-	123650154	123650373	123649948	123650081	123652519	123652602
chr6	-	109766399	109766493	109766098	109766198	109766618	109766732
chr12	+	72288104	72288155	72288465	72288663	72287001	72287104
chr11	+	86868382	86868448	86947679	86947726	86802403	86802437
chr1	+	153733495	153733585	153734045	153734152	153733302	153733394
chr12	+	49880032	49880131	49883247	49883356	49878372	49878452
chr5	-	37157414	37157522	37153841	37154095	37157771	37157970
chr9	+	2161000	2161035	2161685	2161903	2159813	2159909
chr1	+	28759441	28759557	28785595	28785769	28733920	28733974
chr12	-	30872012	30872159	30869334	30869610	30876192	30876248
chr5	+	125801985	125802028	125807929	125807996	125801068	125801237
chr2	-	202265740	202265817	202264099	202264216	202272125	202272320
chr15	+	25131662	25131736	25165157	25165271	25074944	25075052
chr15	+	25165619	25165694	25203884	25204015	25165157	25165271
chr2	+	182785323	182785389	182786674	182787139	182784022	182784173
chr1	+	235582731	235582876	235590454	235590554	235577747	235577933
chrX	+	54949010	54950201	54950883	54950988	54948635	54948724
chr21	+	38466304	38466390	38467649	38467744	38463592	38463713
chr6	-	147293180	147293206	147283526	147283702	147322576	147322679
chr17	-	42289711	42289822	42289240	42289374	42290186	42290307
chr6	+	35261527	35261692	35262232	35262346	35260657	35260821
chr3	+	53752708	53752768	53753781	53753808	53752327	53752415
chr1	+	14099572	14099683	14142921	14143065	14075855	14075982
chr1	-	111990056	111990198	111989716	111989766	111991240	111991426
chr22	+	50315820	50316091	50316259	50316355	50315232	50315409
chrX	+	154327589	154327664	154344331	154344463	154319058	154319114
chr9	+	37842085	37842283	37854776	37854979	37819284	37819398
chr13	+	41936866	41937009	41941574	41941788	41936166	41936295
chr3	-	176797614	176797733	176782707	176782810	176816253	176816329
chr13	-	52371961	52372044	52365300	52365393	52373669	52373803
chr13	-	52350592	52350661	52348056	52348170	52351195	52351257
chr2	+	203789019	203789138	203806582	203806703	203782599	203782766
chr14	+	89063077	89063152	89073586	89073707	89044328	89044484
chr10	-	105658050	105658135	105657305	105657477	105658634	105658758
chr5	+	64951462	64951480	64954194	64954328	64948327	64948372
chr9	-	73240397	73240433	73240106	73240247	73250126	73250177
chr11	+	62123796	62123939	62124458	62124616	62105361	62105639
chr1	+	150477107	150477209	150477381	150477454	150476810	150476911
chr5	+	179013331	179013476	179016546	179016648	179012796	179012866
chr2	-	114490941	114490980	114489160	114489225	114492162	114492250
chr9	-	86383728	86383885	86368172	86368274	86395296	86395319
chr7	+	128394315	128394509	128394582	128394776	128388626	128388858
chr7	-	44273988	44274060	44270604	44270653	44274237	44274278
chr13	+	49840014	49840139	49841625	49842195	49833481	49833659
chr4	+	54257596	54257665	54265896	54266006	54257175	54257306
chrX	-	64744443	64744494	64743935	64744142	64744844	64744930
chr11	-	85701292	85701442	85694908	85695016	85707868	85707972
chr8	-	125534391	125534441	125530982	125531122	125535177	125535243
chr7	-	95864113	95864229	95838149	95838289	95906507	95906650
chr3	+	50147811	50147896	50148111	50148209	50147035	50147121
chr5	+	68546571	68546658	68548244	68548278	68531220	68531280
chr3	+	178542345	178542470	178543375	178543546	178525130	178525253
chr9	+	127975648	127975801	127990188	127990338	127969842	127970000
chr1	+	24989673	24989715	24993305	24993416	24989150	24989295
chr4	-	42571177	42571222	42557984	42558057	42576635	42576724
chr3	+	98489964	98490034	98491656	98491760	98489722	98489800
chr13	-	33052023	33052185	33016524	33018263	33054726	33054774
chr5	-	93330150	93330209	93300162	93300228	93386435	93386536
chr2	+	74652001	74652106	74652201	74652364	74650981	74651109
chr1	+	245180543	245180628	245222687	245222760	245165422	245165534
chr16	-	684888	685063	684718	684797	685280	685340
chr2	-	73994287	73994334	73993954	73994030	73996391	73996452
chr4	-	186572937	186572982	186570620	186570810	186573815	186573882
chrX	+	13781863	13781974	13785245	13785403	13780462	13780563
chr11	+	70197099	70197129	70200406	70200558	70194294	70194526
chr11	+	70196028	70196145	70200406	70200558	70194294	70194526
chr6	-	139247537	139247618	139242173	139242261	139251113	139251235
chr9	-	111637912	111638015	111637174	111637250	111640274	111640429
chr11	+	47330530	47330593	47330831	47330952	47330141	47330250
chr7	+	89983771	89983863	90001468	90001542	89982129	89982323
chr2	-	172728201	172728351	172725190	172725333	172749714	172749768
chr14	-	73783097	73783130	73763918	73763993	73789837	73789937
chr3	-	118948693	118949091	118945655	118945888	118955699	118955917
chr3	-	118954999	118955098	118953991	118954074	118955699	118955917
chr3	-	118953991	118954074	118948693	118949091	118955699	118955917
chr16	-	84118587	84118739	84115351	84115513	84120962	84121065
chr11	+	85963189	85963282	85966263	85966329	85961337	85961490
chr10	-	33559602	33559784	33552573	33552801	33619635	33619810
chr20	-	32681480	32681537	32678322	32678408	32684462	32684611
chr22	+	30418017	30418128	30418597	30418686	30415468	30416873
chr11	-	95620775	95620923	95598603	95598840	95621319	95621425
chr11	-	95615537	95615660	95598603	95598840	95621319	95621425
chr7	-	26887614	26887687	26883648	26883756	26893755	26893781
chr10	+	103221720	103221815	103239124	103239214	103190101	103190209
chr1	+	201756780	201756896	201757595	201757766	201755556	201755705
chr12	-	112441603	112441667	112429561	112429693	112443060	112443107
chrX	+	129483797	129483841	129492613	129492709	129483224	129483319
chr10	+	89481512	89481527	89487040	89487246	89475488	89475600
chr14	-	23769315	23769534	23768609	23768750	23769966	23770073
chr7	+	23643704	23643898	23650789	23651172	23637585	23637670
chr17	+	62512840	62512946	62515438	62515554	62510346	62510476
chr17	-	56592352	56592444	56590212	56590302	56593940	56593979
chr15	-	68491878	68492019	68489777	68489966	68497458	68497489
chr11	-	77698574	77698744	77692504	77692622	77702153	77702345
chr19	-	35999106	35999142	35997027	35997087	36000812	36000863
chr2	+	102487955	102488147	102490108	102490226	102486756	102486877
chr6	-	106756238	106756366	106740897	106740981	106763975	106764141
chr1	+	146742592	146742666	146743831	146743942	146740440	146740537
chr10	+	70893287	70893393	70915567	70915643	70892653	70892803
chr9	+	74838035	74838143	74840592	74840700	74834394	74834422
chr14	+	35595940	35595988	35596684	35596817	35592157	35593437
chr1	-	31437520	31437757	31426560	31426828	31438828	31439125
chr8	+	105106705	105106957	105160834	105161076	105105698	105105871
chr5	+	79743844	79744223	79745409	79745532	79741081	79741224
chr11	+	46651456	46651650	46665828	46665910	46639809	46639925
chr3	-	17603510	17603634	17549965	17550097	17665340	17665405
chr3	-	17560393	17560487	17549965	17550097	17665340	17665405
chr13	+	25883384	25883420	25887020	25887170	25881943	25882086
chr1	+	183516237	183516387	183518342	183518423	183515100	183515472
chr1	+	154207041	154207235	154207671	154207767	154201090	154201201
chr1	+	154207066	154207268	154207671	154207767	154201090	154201201
chr12	+	62719652	62719714	62749111	62749256	62715244	62715390
chr12	+	62743001	62743088	62749111	62749256	62719652	62719714
chr12	+	62768170	62768316	62775270	62775444	62749111	62749256
chr9	-	115038123	115038293	115030328	115030475	115060111	115060196
chr10	+	267134	267296	282777	282855	255828	255988
chr19	+	44648709	44648800	44652923	44653050	44646466	44646520
chr6	-	4998949	4999075	4996455	4996654	5000042	5000138
chr1	+	243456370	243456521	243468014	243468079	243449573	243449699
chr5	-	137499775	137499822	137498818	137499033	137500008	137500102
chr13	+	53235609	53235705	53236783	53236879	53233313	53233384
chr5	+	145847903	145847966	145849106	145849307	145843113	145843356
chr20	-	43577370	43577518	43572093	43572220	43580473	43580643
chr12	+	58113881	58114046	58114188	58114301	58112775	58112965
chr4	+	39469137	39469266	39471638	39471784	39466904	39466962
chr13	-	49096443	49096539	49089721	49089877	49098794	49098893
chr15	+	86201767	86201821	86207793	86207986	86198647	86199018
chr15	+	86205618	86205684	86207793	86207986	86198647	86199018
chr17	+	61876948	61876985	61877827	61877977	61875397	61875459
chr1	+	52135105	52135184	52179674	52179751	52117662	52117713
chr3	+	66354876	66354961	66396787	66396832	66313755	66313803
chr1	-	151862458	151862690	151861689	151861849	151867483	151867670
chr10	-	75032685	75032775	75029371	75029473	75034190	75034352
chr15	+	99816780	99816821	99827461	99827499	99796102	99796330
chr15	+	99874127	99874334	99892573	99892676	99828018	99828156
chr16	+	19746674	19746772	19775169	19775434	19745019	19745149
chr2	+	48732702	48732735	48734407	48734524	48725631	48725874
chr2	-	55408705	55408880	55407645	55407848	55433405	55433512
chr2	-	120078729	120078780	120075041	120075079	120097402	120097547
chr2	-	120093843	120093958	120078729	120078780	120097402	120097547
chr2	+	61412973	61413000	61413580	61413632	61412636	61412753
chr3	-	180704730	180704810	180703713	180703784	180705810	180705884
chr3	-	15457004	15457090	15455527	15455669	15457278	15457449
chr4	-	103978957	103979128	103971396	103971539	103987483	103987664
chr2	-	175986171	175986268	175982978	175983097	175994865	175994935
chr2	-	175957270	175957344	175945387	175945493	175957788	175957995
chr12	-	48545347	48545448	48544983	48545088	48547150	48547312
chr17	-	17786018	17786177	17782940	17783057	17787947	17788082
chr1	-	85035613	85035822	85031523	85031695	85036264	85036403
chr5	+	94916595	94916646	94918619	94918902	94903593	94903753
chr8	+	100519997	100520139	100523331	100523740	100519364	100519431
chr19	+	37185703	37185778	37203287	37203414	37180298	37180399
chr1	-	100588765	100588845	100587935	100588040	100591437	100591498
chr11	+	47256307	47256485	47256820	47256963	47256123	47256223
chr7	-	50607612	50607726	50605557	50605677	50611582	50611811
chr1	+	182824711	182824848	182825666	182825713	182823164	182823313
